tienda_id,centro_distribucion,ciudad,producto_id,producto,categoria,stock_actual,ventas_promedio_mensual,stock_minimo,precio_costo,precio_venta
T22,CD-Trujillo,Cajamarca,P060,Smartphone Motorola G84,Celulares y Tablets,19,8.75,2,2022.02,2808.36
T22,CD-Trujillo,Cajamarca,P061,Aire acondicionado LG 12000BTU,Climatización,2,18.08,4,852.36,1183.84
T22,CD-Trujillo,Cajamarca,P062,AC Samsung Inverter,Climatización,17,21.83,4,1421.77,1974.68
T22,CD-Trujillo,Cajamarca,P063,AC Midea 9000BTU,Climatización,14,20.67,4,788.03,1094.48
T22,CD-Trujillo,Cajamarca,P064,Ventilador de pie,Climatización,35,23.92,5,593.3,824.03
T22,CD-Trujillo,Cajamarca,P065,Ventilador de techo,Climatización,22,20.33,4,557.73,774.62
T22,CD-Trujillo,Cajamarca,P066,Calefactor eléctrico,Climatización,9,20.58,4,226.48,314.56
T22,CD-Trujillo,Cajamarca,P067,Humidificador,Climatización,31,14.25,3,1100.52,1528.5
T22,CD-Trujillo,Cajamarca,P068,Deshumidificador,Climatización,37,16.58,3,1018.57,1414.68
T22,CD-Trujillo,Cajamarca,P069,Purificador de aire Xiaomi,Climatización,37,18.75,4,823.35,1143.54
T22,CD-Trujillo,Cajamarca,P070,Climatizador evaporativo,Climatización,38,18.58,4,914.13,1269.63
T22,CD-Trujillo,Cajamarca,P071,Calefón a gas,Climatización,32,19.67,4,867.28,1204.56
T22,CD-Trujillo,Cajamarca,P072,Terma eléctrica,Climatización,41,18.92,4,1473.8,2046.94
T22,CD-Trujillo,Cajamarca,P073,Secadora de cabello Gama,Cuidado Personal,9,42.0,8,211.17,293.29
T22,CD-Trujillo,Cajamarca,P074,Plancha de cabello Babyliss,Cuidado Personal,1,35.92,7,344.28,478.17
T22,CD-Trujillo,Cajamarca,P075,Afeitadora Philips,Cuidado Personal,8,44.5,9,359.45,499.24
T22,CD-Trujillo,Cajamarca,P076,Cortadora de cabello Wahl,Cuidado Personal,49,38.33,8,545.37,757.46
T22,CD-Trujillo,Cajamarca,P077,Cepillo dental eléctrico,Cuidado Personal,48,37.42,7,534.62,742.53
T22,CD-Trujillo,Cajamarca,P078,Depiladora Braun,Cuidado Personal,57,32.67,7,386.95,537.43
T22,CD-Trujillo,Cajamarca,P079,Afeitadora Braun,Cuidado Personal,61,40.92,8,593.25,823.96
T22,CD-Trujillo,Cajamarca,P080,Espejo con luz LED,Cuidado Personal,1,33.08,7,548.46,761.75
T22,CD-Trujillo,Cajamarca,P081,Masajeador eléctrico,Cuidado Personal,58,44.17,9,244.56,339.66
T22,CD-Trujillo,Cajamarca,P082,Rizadora Conair,Cuidado Personal,81,37.17,7,598.89,831.79
T22,CD-Trujillo,Cajamarca,P083,Kit de manicura,Cuidado Personal,56,46.17,9,115.68,160.67
T22,CD-Trujillo,Cajamarca,P084,Balanza digital,Cuidado Personal,81,43.42,9,464.58,645.25
T22,CD-Trujillo,Cajamarca,P085,Cable HDMI 2m,Accesorios,49,43.08,9,521.11,723.77
T22,CD-Trujillo,Cajamarca,P086,Cable USB-C,Accesorios,19,30.42,6,361.76,502.44
T22,CD-Trujillo,Cajamarca,P087,Mouse inalámbrico,Accesorios,34,37.17,7,325.0,451.39
T22,CD-Trujillo,Cajamarca,P088,Teclado inalámbrico,Accesorios,44,42.67,9,627.49,871.52
T22,CD-Trujillo,Cajamarca,P089,Audífonos con micrófono,Accesorios,59,40.58,8,628.68,873.16
T22,CD-Trujillo,Cajamarca,P090,Soporte para TV,Accesorios,54,33.58,7,554.98,770.8
T22,CD-Trujillo,Cajamarca,P091,Regulador de voltaje,Accesorios,11,29.25,6,340.49,472.9
T22,CD-Trujillo,Cajamarca,P092,Estabilizador,Accesorios,17,26.67,5,95.56,132.72
T22,CD-Trujillo,Cajamarca,P093,UPS 1000VA,Accesorios,17,35.25,7,214.92,298.5
T22,CD-Trujillo,Cajamarca,P094,Hub USB multipuerto,Accesorios,84,37.0,7,351.87,488.71
T22,CD-Trujillo,Cajamarca,P095,Tarjeta SD 128GB,Accesorios,35,36.0,7,114.67,159.26
T22,CD-Trujillo,Cajamarca,P096,Memoria USB 64GB,Accesorios,11,33.0,7,498.95,692.99
T23,CD-Trujillo,Áncash,P001,Refrigeradora LG 340L,Línea Blanca,9,12.67,3,1932.38,2683.86
T23,CD-Trujillo,Áncash,P002,Refrigeradora Samsung 450L,Línea Blanca,15,12.17,2,2799.88,3888.72
T23,CD-Trujillo,Áncash,P003,Refrigeradora Bosch 280L,Línea Blanca,2,9.0,2,2491.98,3461.09
T23,CD-Trujillo,Áncash,P004,Lavadora LG 15kg,Línea Blanca,13,10.5,2,2478.23,3441.98
T23,CD-Trujillo,Áncash,P005,Lavadora Samsung 18kg,Línea Blanca,6,11.58,2,1363.49,1893.74
T23,CD-Trujillo,Áncash,P006,Lavadora Whirlpool 14kg,Línea Blanca,6,11.75,2,1461.59,2029.99
T23,CD-Trujillo,Áncash,P007,Secadora Electrolux 10kg,Línea Blanca,10,11.92,2,3192.27,4433.71
T23,CD-Trujillo,Áncash,P008,Cocina a gas Indurama 4H,Línea Blanca,24,10.5,2,3072.06,4266.75
T23,CD-Trujillo,Áncash,P009,Cocina eléctrica Mabe 4H,Línea Blanca,10,15.58,3,2777.0,3856.95
T23,CD-Trujillo,Áncash,P010,Campana extractora Bosch,Línea Blanca,18,12.17,2,3239.19,4498.87
T23,CD-Trujillo,Áncash,P011,Horno empotrado Electrolux,Línea Blanca,6,11.08,2,2084.28,2894.84
T23,CD-Trujillo,Áncash,P012,Lavaplatos Frigidaire,Línea Blanca,13,14.25,3,1045.34,1451.86
T23,CD-Trujillo,Áncash,P013,Smart TV LG 55,TV y Audio,19,10.83,2,1672.78,2323.3
T23,CD-Trujillo,Áncash,P014,Smart TV Samsung 65,TV y Audio,5,10.42,2,2188.5,3039.59
T23,CD-Trujillo,Áncash,P015,Smart TV Sony 75,TV y Audio,6,12.75,3,1558.08,2164.0
T23,CD-Trujillo,Áncash,P016,Smart TV TCL 50,TV y Audio,28,13.67,3,1950.9,2709.58
T23,CD-Trujillo,Áncash,P017,TV OLED LG 65,TV y Audio,7,13.17,3,2946.51,4092.37
T23,CD-Trujillo,Áncash,P018,Soundbar Samsung 5.1,TV y Audio,34,15.5,3,2536.65,3523.12
T23,CD-Trujillo,Áncash,P019,Soundbar JBL 2.1,TV y Audio,23,14.17,3,2235.96,3105.5
T23,CD-Trujillo,Áncash,P020,Home theater Sony,TV y Audio,21,11.67,2,922.78,1281.64
T23,CD-Trujillo,Áncash,P021,Parlante Bluetooth JBL,TV y Audio,6,12.75,3,2553.01,3545.85
T23,CD-Trujillo,Áncash,P022,Audífonos Sony WH-1000,TV y Audio,29,12.08,2,1727.78,2399.69
T23,CD-Trujillo,Áncash,P023,Barra Bose 900,TV y Audio,0,17.83,4,1867.19,2593.32
T23,CD-Trujillo,Áncash,P024,Receptor AV Yamaha,TV y Audio,27,13.25,3,1811.48,2515.95
T23,CD-Trujillo,Áncash,P025,Licuadora Oster 700W,Pequeños Electrodomésticos,39,34.0,7,403.41,560.29
T23,CD-Trujillo,Áncash,P026,Licuadora Philips 1000W,Pequeños Electrodomésticos,56,43.33,9,351.89,488.73
T23,CD-Trujillo,Áncash,P027,Microondas LG 32L,Pequeños Electrodomésticos,0,34.67,7,126.35,175.49
T23,CD-Trujillo,Áncash,P028,Microondas Panasonic 25L,Pequeños Electrodomésticos,56,45.08,9,356.55,495.21
T23,CD-Trujillo,Áncash,P029,Hervidor eléctrico Bosch,Pequeños Electrodomésticos,23,34.5,7,500.49,695.12
T23,CD-Trujillo,Áncash,P030,Cafetera DeLonghi,Pequeños Electrodomésticos,66,37.75,8,411.94,572.14
T23,CD-Trujillo,Áncash,P031,Freidora de aire Philips,Pequeños Electrodomésticos,9,33.83,7,347.51,482.65
T23,CD-Trujillo,Áncash,P032,Aspiradora Dyson V11,Pequeños Electrodomésticos,56,32.17,6,598.85,831.74
T23,CD-Trujillo,Áncash,P033,Plancha a vapor Rowenta,Pequeños Electrodomésticos,30,47.33,9,210.3,292.09
T23,CD-Trujillo,Áncash,P034,Batidora KitchenAid,Pequeños Electrodomésticos,6,40.42,8,305.55,424.37
T23,CD-Trujillo,Áncash,P035,Tostadora Oster,Pequeños Electrodomésticos,7,41.83,8,604.45,839.51
T23,CD-Trujillo,Áncash,P036,Purificador de agua,Pequeños Electrodomésticos,49,39.0,8,340.52,472.94
T23,CD-Trujillo,Áncash,P037,Laptop HP 15,Cómputo,19,14.67,3,2094.74,2909.36
T23,CD-Trujillo,Áncash,P038,Laptop Lenovo ThinkPad,Cómputo,17,11.67,2,924.29,1283.74
T23,CD-Trujillo,Áncash,P039,Laptop Asus VivoBook,Cómputo,19,17.42,3,1397.47,1940.93
T23,CD-Trujillo,Áncash,P040,Laptop Dell Inspiron,Cómputo,21,12.75,3,1170.5,1625.7
T23,CD-Trujillo,Áncash,P041,Monitor LG 27,Cómputo,21,11.42,2,980.16,1361.33
T23,CD-Trujillo,Áncash,P042,Monitor Samsung 24,Cómputo,11,9.42,2,2538.28,3525.39
T23,CD-Trujillo,Áncash,P043,Monitor BenQ 32,Cómputo,6,11.33,2,2971.09,4126.52
T23,CD-Trujillo,Áncash,P044,Impresora Epson EcoTank,Cómputo,10,13.08,3,1107.72,1538.5
T23,CD-Trujillo,Áncash,P045,Impresora HP LaserJet,Cómputo,7,14.33,3,2342.61,3253.62
T23,CD-Trujillo,Áncash,P046,All-in-one Dell,Cómputo,1,14.75,3,1980.81,2751.13
T23,CD-Trujillo,Áncash,P047,Mini PC Intel NUC,Cómputo,10,15.17,3,2009.5,2790.97
T23,CD-Trujillo,Áncash,P048,Teclado mecánico Logitech,Cómputo,4,12.83,3,1407.93,1955.46
T23,CD-Trujillo,Áncash,P049,Smartphone iPhone 15,Celulares y Tablets,30,16.42,3,3238.6,4498.05
T23,CD-Trujillo,Áncash,P050,Smartphone Samsung S24,Celulares y Tablets,25,12.42,2,2417.29,3357.35
T23,CD-Trujillo,Áncash,P051,Smartphone Xiaomi Redmi,Celulares y Tablets,13,9.92,2,1879.13,2609.9
T23,CD-Trujillo,Áncash,P052,Tablet iPad 10,Celulares y Tablets,29,14.58,3,1919.08,2665.39
T23,CD-Trujillo,Áncash,P053,Tablet Samsung Galaxy Tab,Celulares y Tablets,12,15.33,3,3376.54,4689.64
T23,CD-Trujillo,Áncash,P054,Smartwatch Apple Watch,Celulares y Tablets,33,17.0,3,3559.53,4943.79
T23,CD-Trujillo,Áncash,P055,Smartwatch Samsung Galaxy,Celulares y Tablets,1,10.83,2,2160.56,3000.78
T23,CD-Trujillo,Áncash,P056,Auriculares AirPods,Celulares y Tablets,15,15.42,3,2205.43,3063.1
T23,CD-Trujillo,Áncash,P057,Cargador inalámbrico,Celulares y Tablets,11,9.42,2,2553.78,3546.92
T23,CD-Trujillo,Áncash,P058,Funda protectora,Celulares y Tablets,6,12.58,3,1406.56,1953.56
T23,CD-Trujillo,Áncash,P059,Power bank Anker,Celulares y Tablets,6,8.83,2,2965.77,4119.13
T23,CD-Trujillo,Áncash,P060,Smartphone Motorola G84,Celulares y Tablets,5,12.42,2,2022.02,2808.36
T23,CD-Trujillo,Áncash,P061,Aire acondicionado LG 12000BTU,Climatización,16,19.25,4,852.36,1183.84
T23,CD-Trujillo,Áncash,P062,AC Samsung Inverter,Climatización,18,17.17,3,1421.77,1974.68
T23,CD-Trujillo,Áncash,P063,AC Midea 9000BTU,Climatización,32,17.25,3,788.03,1094.48
T23,CD-Trujillo,Áncash,P064,Ventilador de pie,Climatización,56,22.83,5,593.3,824.03
T23,CD-Trujillo,Áncash,P065,Ventilador de techo,Climatización,36,20.67,4,557.73,774.62
T23,CD-Trujillo,Áncash,P066,Calefactor eléctrico,Climatización,43,18.75,4,226.48,314.56
T23,CD-Trujillo,Áncash,P067,Humidificador,Climatización,13,21.17,4,1100.52,1528.5
T23,CD-Trujillo,Áncash,P068,Deshumidificador,Climatización,34,23.83,5,1018.57,1414.68
T23,CD-Trujillo,Áncash,P069,Purificador de aire Xiaomi,Climatización,30,18.0,4,823.35,1143.54
T23,CD-Trujillo,Áncash,P070,Climatizador evaporativo,Climatización,0,22.83,5,914.13,1269.63
T23,CD-Trujillo,Áncash,P071,Calefón a gas,Climatización,39,18.92,4,867.28,1204.56
T23,CD-Trujillo,Áncash,P072,Terma eléctrica,Climatización,26,19.67,4,1473.8,2046.94
T23,CD-Trujillo,Áncash,P073,Secadora de cabello Gama,Cuidado Personal,32,52.33,10,211.17,293.29
T23,CD-Trujillo,Áncash,P074,Plancha de cabello Babyliss,Cuidado Personal,41,43.33,9,344.28,478.17
T23,CD-Trujillo,Áncash,P075,Afeitadora Philips,Cuidado Personal,33,44.17,9,359.45,499.24
T23,CD-Trujillo,Áncash,P076,Cortadora de cabello Wahl,Cuidado Personal,82,45.0,9,545.37,757.46
T23,CD-Trujillo,Áncash,P077,Cepillo dental eléctrico,Cuidado Personal,35,33.08,7,534.62,742.53
T23,CD-Trujillo,Áncash,P078,Depiladora Braun,Cuidado Personal,19,51.08,10,386.95,537.43
T23,CD-Trujillo,Áncash,P079,Afeitadora Braun,Cuidado Personal,108,43.83,9,593.25,823.96
T23,CD-Trujillo,Áncash,P080,Espejo con luz LED,Cuidado Personal,30,37.08,7,548.46,761.75
T23,CD-Trujillo,Áncash,P081,Masajeador eléctrico,Cuidado Personal,76,39.0,8,244.56,339.66
T23,CD-Trujillo,Áncash,P082,Rizadora Conair,Cuidado Personal,41,46.08,9,598.89,831.79
T23,CD-Trujillo,Áncash,P083,Kit de manicura,Cuidado Personal,45,47.83,10,115.68,160.67
T23,CD-Trujillo,Áncash,P084,Balanza digital,Cuidado Personal,24,48.08,10,464.58,645.25
T23,CD-Trujillo,Áncash,P085,Cable HDMI 2m,Accesorios,5,36.67,7,521.11,723.77
T23,CD-Trujillo,Áncash,P086,Cable USB-C,Accesorios,78,37.08,7,361.76,502.44
T23,CD-Trujillo,Áncash,P087,Mouse inalámbrico,Accesorios,6,26.0,5,325.0,451.39
T23,CD-Trujillo,Áncash,P088,Teclado inalámbrico,Accesorios,45,39.17,8,627.49,871.52
T23,CD-Trujillo,Áncash,P089,Audífonos con micrófono,Accesorios,64,55.08,11,628.68,873.16
T23,CD-Trujillo,Áncash,P090,Soporte para TV,Accesorios,44,33.92,7,554.98,770.8
T23,CD-Trujillo,Áncash,P091,Regulador de voltaje,Accesorios,53,37.17,7,340.49,472.9
T23,CD-Trujillo,Áncash,P092,Estabilizador,Accesorios,20,37.75,8,95.56,132.72
T23,CD-Trujillo,Áncash,P093,UPS 1000VA,Accesorios,20,37.08,7,214.92,298.5
T23,CD-Trujillo,Áncash,P094,Hub USB multipuerto,Accesorios,73,33.25,7,351.87,488.71
T23,CD-Trujillo,Áncash,P095,Tarjeta SD 128GB,Accesorios,27,27.58,6,114.67,159.26
T23,CD-Trujillo,Áncash,P096,Memoria USB 64GB,Accesorios,21,37.33,7,498.95,692.99
T24,CD-Trujillo,Áncash,P001,Refrigeradora LG 340L,Línea Blanca,12,13.92,3,1932.38,2683.86
T24,CD-Trujillo,Áncash,P002,Refrigeradora Samsung 450L,Línea Blanca,3,9.0,2,2799.88,3888.72
T24,CD-Trujillo,Áncash,P003,Refrigeradora Bosch 280L,Línea Blanca,10,13.67,3,2491.98,3461.09
T24,CD-Trujillo,Áncash,P004,Lavadora LG 15kg,Línea Blanca,10,11.58,2,2478.23,3441.98
T24,CD-Trujillo,Áncash,P005,Lavadora Samsung 18kg,Línea Blanca,25,12.25,2,1363.49,1893.74
T24,CD-Trujillo,Áncash,P006,Lavadora Whirlpool 14kg,Línea Blanca,13,13.0,3,1461.59,2029.99
T24,CD-Trujillo,Áncash,P007,Secadora Electrolux 10kg,Línea Blanca,37,15.42,3,3192.27,4433.71
T24,CD-Trujillo,Áncash,P008,Cocina a gas Indurama 4H,Línea Blanca,18,8.33,2,3072.06,4266.75
T24,CD-Trujillo,Áncash,P009,Cocina eléctrica Mabe 4H,Línea Blanca,11,14.67,3,2777.0,3856.95
T24,CD-Trujillo,Áncash,P010,Campana extractora Bosch,Línea Blanca,22,10.5,2,3239.19,4498.87
T24,CD-Trujillo,Áncash,P011,Horno empotrado Electrolux,Línea Blanca,11,7.67,2,2084.28,2894.84
T24,CD-Trujillo,Áncash,P012,Lavaplatos Frigidaire,Línea Blanca,4,14.75,3,1045.34,1451.86
T24,CD-Trujillo,Áncash,P013,Smart TV LG 55,TV y Audio,5,11.25,2,1672.78,2323.3
T24,CD-Trujillo,Áncash,P014,Smart TV Samsung 65,TV y Audio,14,10.0,2,2188.5,3039.59
T24,CD-Trujillo,Áncash,P015,Smart TV Sony 75,TV y Audio,16,13.0,3,1558.08,2164.0
T24,CD-Trujillo,Áncash,P016,Smart TV TCL 50,TV y Audio,19,10.58,2,1950.9,2709.58
T24,CD-Trujillo,Áncash,P017,TV OLED LG 65,TV y Audio,19,9.5,2,2946.51,4092.37
T24,CD-Trujillo,Áncash,P018,Soundbar Samsung 5.1,TV y Audio,28,13.33,3,2536.65,3523.12
T24,CD-Trujillo,Áncash,P019,Soundbar JBL 2.1,TV y Audio,5,12.75,3,2235.96,3105.5
T24,CD-Trujillo,Áncash,P020,Home theater Sony,TV y Audio,21,15.5,3,922.78,1281.64
T24,CD-Trujillo,Áncash,P021,Parlante Bluetooth JBL,TV y Audio,36,14.5,3,2553.01,3545.85
T24,CD-Trujillo,Áncash,P022,Audífonos Sony WH-1000,TV y Audio,11,10.5,2,1727.78,2399.69
T24,CD-Trujillo,Áncash,P023,Barra Bose 900,TV y Audio,31,12.5,2,1867.19,2593.32
T24,CD-Trujillo,Áncash,P024,Receptor AV Yamaha,TV y Audio,3,11.08,2,1811.48,2515.95
T24,CD-Trujillo,Áncash,P025,Licuadora Oster 700W,Pequeños Electrodomésticos,33,36.0,7,403.41,560.29
T24,CD-Trujillo,Áncash,P026,Licuadora Philips 1000W,Pequeños Electrodomésticos,48,39.17,8,351.89,488.73
T24,CD-Trujillo,Áncash,P027,Microondas LG 32L,Pequeños Electrodomésticos,43,49.42,10,126.35,175.49
T24,CD-Trujillo,Áncash,P028,Microondas Panasonic 25L,Pequeños Electrodomésticos,0,40.58,8,356.55,495.21
T24,CD-Trujillo,Áncash,P029,Hervidor eléctrico Bosch,Pequeños Electrodomésticos,13,27.5,6,500.49,695.12
T24,CD-Trujillo,Áncash,P030,Cafetera DeLonghi,Pequeños Electrodomésticos,48,38.0,8,411.94,572.14
T24,CD-Trujillo,Áncash,P031,Freidora de aire Philips,Pequeños Electrodomésticos,44,38.0,8,347.51,482.65
T24,CD-Trujillo,Áncash,P032,Aspiradora Dyson V11,Pequeños Electrodomésticos,46,42.33,8,598.85,831.74
T24,CD-Trujillo,Áncash,P033,Plancha a vapor Rowenta,Pequeños Electrodomésticos,50,46.17,9,210.3,292.09
T24,CD-Trujillo,Áncash,P034,Batidora KitchenAid,Pequeños Electrodomésticos,61,47.42,9,305.55,424.37
T24,CD-Trujillo,Áncash,P035,Tostadora Oster,Pequeños Electrodomésticos,62,32.08,6,604.45,839.51
T24,CD-Trujillo,Áncash,P036,Purificador de agua,Pequeños Electrodomésticos,56,47.42,9,340.52,472.94
T24,CD-Trujillo,Áncash,P037,Laptop HP 15,Cómputo,20,11.92,2,2094.74,2909.36
T24,CD-Trujillo,Áncash,P038,Laptop Lenovo ThinkPad,Cómputo,22,9.58,2,924.29,1283.74
T24,CD-Trujillo,Áncash,P039,Laptop Asus VivoBook,Cómputo,4,9.67,2,1397.47,1940.93
T24,CD-Trujillo,Áncash,P040,Laptop Dell Inspiron,Cómputo,25,12.75,3,1170.5,1625.7
T24,CD-Trujillo,Áncash,P041,Monitor LG 27,Cómputo,17,13.75,3,980.16,1361.33
T24,CD-Trujillo,Áncash,P042,Monitor Samsung 24,Cómputo,21,10.0,2,2538.28,3525.39
T24,CD-Trujillo,Áncash,P043,Monitor BenQ 32,Cómputo,36,14.67,3,2971.09,4126.52
T24,CD-Trujillo,Áncash,P044,Impresora Epson EcoTank,Cómputo,13,11.0,2,1107.72,1538.5
T24,CD-Trujillo,Áncash,P045,Impresora HP LaserJet,Cómputo,6,8.92,2,2342.61,3253.62
T24,CD-Trujillo,Áncash,P046,All-in-one Dell,Cómputo,29,16.58,3,1980.81,2751.13
T24,CD-Trujillo,Áncash,P047,Mini PC Intel NUC,Cómputo,29,15.33,3,2009.5,2790.97
T24,CD-Trujillo,Áncash,P048,Teclado mecánico Logitech,Cómputo,10,12.92,3,1407.93,1955.46
T24,CD-Trujillo,Áncash,P049,Smartphone iPhone 15,Celulares y Tablets,23,12.5,2,3238.6,4498.05
T24,CD-Trujillo,Áncash,P050,Smartphone Samsung S24,Celulares y Tablets,26,11.5,2,2417.29,3357.35
T24,CD-Trujillo,Áncash,P051,Smartphone Xiaomi Redmi,Celulares y Tablets,5,14.17,3,1879.13,2609.9
T24,CD-Trujillo,Áncash,P052,Tablet iPad 10,Celulares y Tablets,11,12.67,3,1919.08,2665.39
T24,CD-Trujillo,Áncash,P053,Tablet Samsung Galaxy Tab,Celulares y Tablets,25,16.08,3,3376.54,4689.64
T24,CD-Trujillo,Áncash,P054,Smartwatch Apple Watch,Celulares y Tablets,3,10.92,2,3559.53,4943.79
T24,CD-Trujillo,Áncash,P055,Smartwatch Samsung Galaxy,Celulares y Tablets,30,12.92,3,2160.56,3000.78
T24,CD-Trujillo,Áncash,P056,Auriculares AirPods,Celulares y Tablets,2,12.5,2,2205.43,3063.1
T24,CD-Trujillo,Áncash,P057,Cargador inalámbrico,Celulares y Tablets,17,8.75,2,2553.78,3546.92
T24,CD-Trujillo,Áncash,P058,Funda protectora,Celulares y Tablets,6,12.08,2,1406.56,1953.56
T24,CD-Trujillo,Áncash,P059,Power bank Anker,Celulares y Tablets,19,13.5,3,2965.77,4119.13
T24,CD-Trujillo,Áncash,P060,Smartphone Motorola G84,Celulares y Tablets,10,15.0,3,2022.02,2808.36
T24,CD-Trujillo,Áncash,P061,Aire acondicionado LG 12000BTU,Climatización,24,15.83,3,852.36,1183.84
T24,CD-Trujillo,Áncash,P062,AC Samsung Inverter,Climatización,19,20.17,4,1421.77,1974.68
T24,CD-Trujillo,Áncash,P063,AC Midea 9000BTU,Climatización,44,18.0,4,788.03,1094.48
T24,CD-Trujillo,Áncash,P064,Ventilador de pie,Climatización,31,22.33,4,593.3,824.03
T24,CD-Trujillo,Áncash,P065,Ventilador de techo,Climatización,14,20.75,4,557.73,774.62
T24,CD-Trujillo,Áncash,P066,Calefactor eléctrico,Climatización,59,24.33,5,226.48,314.56
T24,CD-Trujillo,Áncash,P067,Humidificador,Climatización,16,17.25,3,1100.52,1528.5
T24,CD-Trujillo,Áncash,P068,Deshumidificador,Climatización,25,16.83,3,1018.57,1414.68
T24,CD-Trujillo,Áncash,P069,Purificador de aire Xiaomi,Climatización,1,19.83,4,823.35,1143.54
T24,CD-Trujillo,Áncash,P070,Climatizador evaporativo,Climatización,25,14.67,3,914.13,1269.63
T24,CD-Trujillo,Áncash,P071,Calefón a gas,Climatización,16,18.33,4,867.28,1204.56
T24,CD-Trujillo,Áncash,P072,Terma eléctrica,Climatización,30,18.33,4,1473.8,2046.94
T24,CD-Trujillo,Áncash,P073,Secadora de cabello Gama,Cuidado Personal,22,50.25,10,211.17,293.29
T24,CD-Trujillo,Áncash,P074,Plancha de cabello Babyliss,Cuidado Personal,32,51.67,10,344.28,478.17
T24,CD-Trujillo,Áncash,P075,Afeitadora Philips,Cuidado Personal,66,28.83,6,359.45,499.24
T24,CD-Trujillo,Áncash,P076,Cortadora de cabello Wahl,Cuidado Personal,51,21.75,4,545.37,757.46
T24,CD-Trujillo,Áncash,P077,Cepillo dental eléctrico,Cuidado Personal,16,39.67,8,534.62,742.53
T24,CD-Trujillo,Áncash,P078,Depiladora Braun,Cuidado Personal,57,52.08,10,386.95,537.43
T24,CD-Trujillo,Áncash,P079,Afeitadora Braun,Cuidado Personal,88,41.33,8,593.25,823.96
T24,CD-Trujillo,Áncash,P080,Espejo con luz LED,Cuidado Personal,36,39.83,8,548.46,761.75
T24,CD-Trujillo,Áncash,P081,Masajeador eléctrico,Cuidado Personal,111,46.75,9,244.56,339.66
T24,CD-Trujillo,Áncash,P082,Rizadora Conair,Cuidado Personal,34,28.75,6,598.89,831.79
T24,CD-Trujillo,Áncash,P083,Kit de manicura,Cuidado Personal,91,47.0,9,115.68,160.67
T24,CD-Trujillo,Áncash,P084,Balanza digital,Cuidado Personal,51,33.33,7,464.58,645.25
T24,CD-Trujillo,Áncash,P085,Cable HDMI 2m,Accesorios,21,34.83,7,521.11,723.77
T24,CD-Trujillo,Áncash,P086,Cable USB-C,Accesorios,9,32.83,7,361.76,502.44
T24,CD-Trujillo,Áncash,P087,Mouse inalámbrico,Accesorios,27,40.75,8,325.0,451.39
T24,CD-Trujillo,Áncash,P088,Teclado inalámbrico,Accesorios,19,37.5,8,627.49,871.52
T24,CD-Trujillo,Áncash,P089,Audífonos con micrófono,Accesorios,20,41.08,8,628.68,873.16
T24,CD-Trujillo,Áncash,P090,Soporte para TV,Accesorios,43,47.25,9,554.98,770.8
T24,CD-Trujillo,Áncash,P091,Regulador de voltaje,Accesorios,48,37.08,7,340.49,472.9
T24,CD-Trujillo,Áncash,P092,Estabilizador,Accesorios,57,38.92,8,95.56,132.72
T24,CD-Trujillo,Áncash,P093,UPS 1000VA,Accesorios,67,40.0,8,214.92,298.5
T24,CD-Trujillo,Áncash,P094,Hub USB multipuerto,Accesorios,41,42.92,9,351.87,488.71
T24,CD-Trujillo,Áncash,P095,Tarjeta SD 128GB,Accesorios,3,43.83,9,114.67,159.26
T24,CD-Trujillo,Áncash,P096,Memoria USB 64GB,Accesorios,95,48.0,10,498.95,692.99
T25,CD-Trujillo,Loreto,P001,Refrigeradora LG 340L,Línea Blanca,8,14.08,3,1932.38,2683.86
T25,CD-Trujillo,Loreto,P002,Refrigeradora Samsung 450L,Línea Blanca,19,10.17,2,2799.88,3888.72
T25,CD-Trujillo,Loreto,P003,Refrigeradora Bosch 280L,Línea Blanca,16,11.58,2,2491.98,3461.09
T25,CD-Trujillo,Loreto,P004,Lavadora LG 15kg,Línea Blanca,18,7.67,2,2478.23,3441.98
T25,CD-Trujillo,Loreto,P005,Lavadora Samsung 18kg,Línea Blanca,4,17.33,3,1363.49,1893.74
T25,CD-Trujillo,Loreto,P006,Lavadora Whirlpool 14kg,Línea Blanca,3,11.0,2,1461.59,2029.99
T25,CD-Trujillo,Loreto,P007,Secadora Electrolux 10kg,Línea Blanca,26,13.58,3,3192.27,4433.71
T25,CD-Trujillo,Loreto,P008,Cocina a gas Indurama 4H,Línea Blanca,11,18.17,4,3072.06,4266.75
T25,CD-Trujillo,Loreto,P009,Cocina eléctrica Mabe 4H,Línea Blanca,27,11.83,2,2777.0,3856.95
T25,CD-Trujillo,Loreto,P010,Campana extractora Bosch,Línea Blanca,8,9.5,2,3239.19,4498.87
T25,CD-Trujillo,Loreto,P011,Horno empotrado Electrolux,Línea Blanca,20,13.58,3,2084.28,2894.84
T25,CD-Trujillo,Loreto,P012,Lavaplatos Frigidaire,Línea Blanca,13,9.83,2,1045.34,1451.86
T25,CD-Trujillo,Loreto,P013,Smart TV LG 55,TV y Audio,8,12.17,2,1672.78,2323.3
T25,CD-Trujillo,Loreto,P014,Smart TV Samsung 65,TV y Audio,4,13.92,3,2188.5,3039.59
T25,CD-Trujillo,Loreto,P015,Smart TV Sony 75,TV y Audio,17,13.0,3,1558.08,2164.0
T25,CD-Trujillo,Loreto,P016,Smart TV TCL 50,TV y Audio,28,14.25,3,1950.9,2709.58
